,imageId,task1,classnum
12562,21851,shoe,1
12563,21852,outerwear,1
12564,21855,dress,1
12565,21857,dress,1
12566,21858,pants,1
12567,21859,dress,1
12568,21861,pants,1
12569,21862,shoe,1
12570,21863,outerwear,1
12571,21864,pants,1
12572,21865,dress,1
12573,21866,shoe,1
12574,21868,pants,1
12575,21870,outerwear,1
12576,21872,outerwear,1
12577,21873,outerwear,1
12578,21874,outerwear,1
12579,21875,pants,1
12580,21877,pants,1
12581,21878,pants,1
12582,21881,outerwear,1
12583,21883,dress,1
12584,21884,pants,1
12585,21885,outerwear,1
12586,21886,dress,1
12587,21888,dress,1
12588,21889,dress,1
12589,21891,dress,1
12590,21893,dress,1
12591,21896,shoe,1
12592,21899,dress,1
12593,21900,outerwear,1
12594,21901,dress,1
12595,21902,pants,1
12596,21903,pants,1
12597,21904,shoe,1
12598,21905,outerwear,1
12599,21906,outerwear,1
12600,21911,pants,1
12601,21914,dress,1
12602,21917,outerwear,1
12603,21918,outerwear,1
12604,21921,outerwear,1
12605,21924,dress,1
12606,21925,dress,1
12607,21926,pants,1
12608,21928,dress,1
12609,21929,outerwear,1
12610,21930,dress,1
12611,21931,outerwear,1
12612,21932,pants,1
12613,21933,outerwear,1
12614,21936,outerwear,1
12615,21938,dress,1
12616,21940,dress,1
12617,21941,outerwear,1
12618,21942,outerwear,1
12619,21945,dress,1
12620,21946,outerwear,1
12621,21949,outerwear,1
12622,21950,shoe,1
12623,21952,dress,1
12624,21953,dress,1
12625,21957,dress,1
12626,21958,pants,1
12627,21959,shoe,1
12628,21960,pants,1
12629,21961,dress,1
12630,21964,outerwear,1
12631,21966,shoe,1
12632,21967,pants,1
12633,21969,dress,1
12634,21970,pants,1
12635,21971,shoe,1
12636,21972,outerwear,1
12637,21974,outerwear,1
12638,21975,dress,1
12639,21976,outerwear,1
12640,21977,dress,1
12641,21978,shoe,1
12642,21979,dress,1
12643,21980,outerwear,1
12644,21981,dress,1
12645,21982,outerwear,1
12646,21985,outerwear,1
12647,21987,pants,1
12648,21989,outerwear,1
12649,21990,outerwear,1
12650,21991,outerwear,1
12651,21992,outerwear,1
12652,21994,outerwear,1
12653,21995,outerwear,1
12654,21996,dress,1
12655,21998,dress,1
12656,21999,outerwear,1
12657,22001,dress,1
12658,22002,shoe,1
12659,22005,shoe,1
12660,22006,pants,1
12661,22009,outerwear,1
12662,22010,outerwear,1
12663,22011,outerwear,1
12664,22012,pants,1
12665,22013,dress,1
12666,22014,dress,1
12667,22015,outerwear,1
12668,22017,outerwear,1
12669,22018,pants,1
12670,22019,dress,1
12671,22021,pants,1
12672,22023,outerwear,1
12673,22024,outerwear,1
12674,22026,pants,1
12675,22029,dress,1
12676,22030,pants,1
12677,22032,outerwear,1
12678,22034,pants,1
12679,22036,outerwear,1
12680,22037,pants,1
12681,22040,dress,1
12682,22042,outerwear,1
12683,22043,outerwear,1
12684,22044,pants,1
12685,22045,outerwear,1
12686,22047,outerwear,1
12687,22049,pants,1
12688,22050,pants,1
12689,22051,outerwear,1
12690,22053,outerwear,1
12691,22054,outerwear,1
12692,22055,pants,1
12693,22056,outerwear,1
12694,22057,shoe,1
12695,22058,dress,1
12696,22060,outerwear,1
12697,22062,shoe,1
12698,22064,pants,1
12699,22065,dress,1
12700,22066,dress,1
12701,22068,outerwear,1
12702,22069,pants,1
12703,22070,dress,1
12704,22071,outerwear,1
12705,22073,shoe,1
12706,22074,dress,1
12707,22075,outerwear,1
12708,22076,dress,1
12709,22077,pants,1
12710,22078,outerwear,1
12711,22080,dress,1
12712,22081,shoe,1
12713,22082,shoe,1
12714,22083,dress,1
12715,22084,outerwear,1
12716,22086,outerwear,1
12717,22087,dress,1
12718,22089,pants,1
12719,22090,outerwear,1
12720,22091,dress,1
12721,22094,dress,1
12722,22095,dress,1
12723,22097,dress,1
12724,22099,outerwear,1
12725,22100,pants,1
12726,22101,dress,1
12727,22102,pants,1
12728,22103,dress,1
12729,22108,dress,1
12730,22109,dress,1
12731,22110,dress,1
12732,22113,pants,1
12733,22114,shoe,1
12734,22115,pants,1
12735,22120,outerwear,1
12736,22122,shoe,1
12737,22124,pants,1
12738,22125,outerwear,1
12739,22129,shoe,1
12740,22132,outerwear,1
12741,22134,shoe,1
12742,22136,dress,1
12743,22139,pants,1
12744,22140,outerwear,1
12745,22142,outerwear,1
12746,22143,dress,1
12747,22146,outerwear,1
12748,22148,pants,1
12749,22149,pants,1
12750,22150,outerwear,1
12751,22152,outerwear,1
12752,22154,pants,1
12753,22155,pants,1
12754,22157,pants,1
12755,22159,shoe,1
12756,22160,dress,1
12757,22162,dress,1
12758,22164,outerwear,1
12759,22165,shoe,1
12760,22166,pants,1
12761,22168,outerwear,1
12762,22171,dress,1
12763,22172,pants,1
12764,22173,dress,1
12765,22174,shoe,1
12766,22175,dress,1
12767,22176,outerwear,1
12768,22179,pants,1
12769,22184,pants,1
12770,22185,shoe,1
12771,22187,dress,1
12772,22188,dress,1
12773,22189,dress,1
12774,22190,pants,1
12775,22191,dress,1
12776,22194,pants,1
12777,22195,pants,1
12778,22197,pants,1
12779,22198,outerwear,1
12780,22199,shoe,1
12781,22202,outerwear,1
12782,22204,shoe,1
12783,22205,outerwear,1
12784,22207,outerwear,1
12785,22208,pants,1
12786,22211,pants,1
12787,22212,dress,1
12788,22213,dress,1
12789,22215,pants,1
12790,22218,pants,1
12791,22224,pants,1
12792,22226,pants,1
12793,22227,shoe,1
12794,22228,dress,1
12795,22232,shoe,1
12796,22235,dress,1
12797,22236,shoe,1
12798,22237,pants,1
12799,22239,dress,1
12800,22240,dress,1
12801,22242,dress,1
12802,22243,dress,1
12803,22244,dress,1
12804,22246,dress,1
12805,22248,shoe,1
12806,22249,pants,1
12807,22253,pants,1
12808,22255,outerwear,1
12809,22256,outerwear,1
12810,22257,outerwear,1
12811,22258,pants,1
12812,22260,pants,1
12813,22261,outerwear,1
12814,22263,outerwear,1
12815,22266,dress,1
12816,22270,pants,1
12817,22271,outerwear,1
12818,22272,dress,1
12819,22273,outerwear,1
12820,22274,dress,1
12821,22275,dress,1
12822,22277,outerwear,1
12823,22281,pants,1
12824,22283,pants,1
12825,22284,outerwear,1
12826,22285,dress,1
12827,22288,pants,1
12828,22289,pants,1
12829,22291,pants,1
12830,22292,pants,1
12831,22294,outerwear,1
12832,22295,shoe,1
12833,22298,dress,1
12834,22300,shoe,1
12835,22301,pants,1
12836,22302,dress,1
12837,22303,pants,1
12838,22304,shoe,1
12839,22306,dress,1
12840,22309,outerwear,1
12841,22311,outerwear,1
12842,22314,shoe,1
12843,22315,outerwear,1
12844,22316,pants,1
12845,22319,outerwear,1
12846,22320,dress,1
12847,22322,dress,1
12848,22323,pants,1
12849,22324,shoe,1
12850,22325,dress,1
12851,22327,dress,1
12852,22328,outerwear,1
12853,22330,pants,1
12854,22331,dress,1
12855,22332,shoe,1
12856,22333,outerwear,1
12857,22334,outerwear,1
12858,22336,dress,1
12859,22337,outerwear,1
12860,22340,outerwear,1
12861,22341,pants,1
12862,22343,pants,1
12863,22345,pants,1
12864,22346,dress,1
12865,22350,outerwear,1
12866,22351,pants,1
12867,22352,outerwear,1
12868,22354,dress,1
12869,22355,shoe,1
12870,22358,dress,1
12871,22360,outerwear,1
12872,22364,pants,1
12873,22368,dress,1
12874,22369,shoe,1
12875,22370,pants,1
12876,22371,outerwear,1
12877,22372,outerwear,1
12878,22373,outerwear,1
12879,22375,shoe,1
12880,22376,shoe,1
12881,22377,dress,1
12882,22378,shoe,1
12883,22379,pants,1
12884,22380,dress,1
12885,22382,outerwear,1
12886,22392,dress,1
12887,22394,dress,1
12888,22395,dress,1
12889,22397,shoe,1
12890,22402,pants,1
12891,22405,pants,1
12892,22413,pants,1
12893,22414,dress,1
12894,22415,outerwear,1
12895,22423,dress,1
12896,22424,outerwear,1
12897,22425,pants,1
12898,22426,pants,1
12899,22427,pants,1
12900,22428,outerwear,1
12901,22429,dress,1
12902,22431,outerwear,1
12903,22432,pants,1
12904,22434,dress,1
12905,22435,outerwear,1
12906,22438,outerwear,1
12907,22439,shoe,1
12908,22440,dress,1
12909,22441,pants,1
12910,22442,outerwear,1
12911,22445,dress,1
12912,22446,pants,1
12913,22448,outerwear,1
12914,22449,dress,1
12915,22450,shoe,1
12916,22451,dress,1
12917,22452,outerwear,1
12918,22454,shoe,1
12919,22455,pants,1
12920,22456,dress,1
12921,22457,outerwear,1
12922,22458,dress,1
12923,22459,shoe,1
12924,22461,outerwear,1
12925,22462,pants,1
12926,22463,dress,1
12927,22469,pants,1
12928,22470,dress,1
12929,22472,dress,1
12930,22474,outerwear,1
12931,22475,outerwear,1
12932,22476,outerwear,1
12933,22478,dress,1
12934,22479,dress,1
12935,22480,pants,1
12936,22481,pants,1
12937,22482,outerwear,1
12938,22483,dress,1
12939,22484,shoe,1
12940,22488,shoe,1
12941,22491,outerwear,1
12942,22492,dress,1
12943,22493,pants,1
12944,22496,outerwear,1
12945,22498,outerwear,1
12946,22499,pants,1
12947,22502,pants,1
12948,22503,dress,1
12949,22505,dress,1
12950,22506,pants,1
12951,22509,pants,1
12952,22511,shoe,1
12953,22512,pants,1
12954,22514,pants,1
12955,22517,dress,1
12956,22518,outerwear,1
12957,22519,dress,1
12958,22520,dress,1
12959,22522,dress,1
12960,22523,dress,1
12961,22527,shoe,1
12962,22529,dress,1
12963,22530,pants,1
12964,22531,outerwear,1
12965,22534,outerwear,1
12966,22535,shoe,1
12967,22536,dress,1
12968,22537,pants,1
12969,22538,dress,1
12970,22539,shoe,1
12971,22540,pants,1
12972,22543,pants,1
12973,22544,pants,1
12974,22545,outerwear,1
12975,22546,outerwear,1
12976,22549,outerwear,1
12977,22550,outerwear,1
12978,22552,outerwear,1
12979,22554,outerwear,1
12980,22555,dress,1
12981,22556,pants,1
12982,22557,dress,1
12983,22560,shoe,1
12984,22561,dress,1
12985,22562,dress,1
12986,22566,shoe,1
12987,22567,outerwear,1
12988,22571,pants,1
12989,22572,shoe,1
12990,22574,outerwear,1
12991,22575,dress,1
12992,22576,outerwear,1
12993,22578,dress,1
12994,22580,pants,1
12995,22581,dress,1
12996,22582,outerwear,1
12997,22584,dress,1
12998,22586,dress,1
12999,22587,shoe,1
13000,22588,dress,1
13001,22589,outerwear,1
13002,22590,dress,1
13003,22593,dress,1
13004,22594,shoe,1
13005,22595,pants,1
13006,22596,pants,1
13007,22599,pants,1
13008,22602,dress,1
13009,22603,dress,1
13010,22607,dress,1
13011,22609,pants,1
13012,22611,outerwear,1
13013,22613,outerwear,1
13014,22614,shoe,1
13015,22616,outerwear,1
13016,22620,dress,1
13017,22621,outerwear,1
13018,22624,outerwear,1
13019,22626,pants,1
13020,22628,pants,1
13021,22630,outerwear,1
13022,22631,shoe,1
13023,22632,dress,1
13024,22637,dress,1
13025,22638,dress,1
13026,22641,dress,1
13027,22642,dress,1
13028,22643,shoe,1
13029,22644,outerwear,1
13030,22649,pants,1
13031,22650,pants,1
13032,22656,dress,1
13033,22658,shoe,1
13034,22659,dress,1
13035,22660,outerwear,1
13036,22661,outerwear,1
13037,22662,dress,1
13038,22663,dress,1
13039,22666,shoe,1
13040,22668,dress,1
13041,22673,outerwear,1
13042,22676,outerwear,1
13043,22677,pants,1
13044,22678,outerwear,1
13045,22679,shoe,1
13046,22684,pants,1
13047,22685,outerwear,1
13048,22687,pants,1
13049,22688,pants,1
13050,22689,shoe,1
13051,22690,outerwear,1
13052,22692,dress,1
13053,22694,shoe,1
13054,22696,dress,1
13055,22698,dress,1
13056,22700,outerwear,1
13057,22702,dress,1
13058,22705,pants,1
13059,22706,shoe,1
13060,22709,dress,1
13061,22710,dress,1
13062,22712,outerwear,1
13063,22714,dress,1
13064,22715,dress,1
13065,22716,outerwear,1
13066,22717,pants,1
13067,22718,outerwear,1
13068,22719,dress,1
13069,22720,dress,1
13070,22722,dress,1
13071,22724,outerwear,1
13072,22726,dress,1
13073,22729,dress,1
13074,22730,pants,1
13075,22731,dress,1
13076,22732,outerwear,2
13077,22732,pants,2
13078,22733,shoe,1
13079,22734,dress,1
13080,22735,shoe,1
13081,22737,outerwear,1
13082,22738,dress,1
13083,22739,outerwear,1
13084,22740,outerwear,1
13085,22742,dress,1
13086,22743,pants,1
13087,22745,dress,1
13088,22746,dress,1
13089,22747,outerwear,1
13090,22748,pants,1
13091,22752,dress,1
13092,22753,outerwear,1
13093,22754,pants,1
13094,22755,pants,1
13095,22756,dress,1
13096,22757,outerwear,1
13097,22759,pants,1
13098,22760,dress,1
13099,22762,dress,1
13100,22763,dress,1
13101,22764,dress,1
13102,22766,pants,1
13103,22767,outerwear,1
13104,22768,shoe,1
13105,22770,pants,1
13106,22771,pants,1
13107,22773,dress,1
13108,22776,dress,1
13109,22777,shoe,1
13110,22778,pants,1
13111,22779,shoe,1
13112,22780,dress,1
13113,22782,dress,1
13114,22783,outerwear,1
13115,22784,outerwear,1
13116,22785,outerwear,1
13117,22786,dress,1
13118,22788,shoe,1
13119,22789,pants,1
13120,22790,outerwear,1
13121,22792,dress,1
13122,22793,pants,1
13123,22795,dress,1
13124,22796,shoe,1
13125,22797,outerwear,1
13126,22799,shoe,1
13127,22802,outerwear,1
13128,22803,dress,1
13129,22804,dress,1
13130,22808,pants,1
13131,22809,dress,1
13132,22812,outerwear,1
13133,22813,pants,1
13134,22814,pants,1
13135,22815,dress,1
13136,22816,outerwear,1
13137,22817,outerwear,1
13138,22819,shoe,1
13139,22820,pants,1
13140,22821,dress,1
13141,22822,outerwear,1
13142,22824,pants,1
13143,22825,dress,1
13144,22826,shoe,1
13145,22827,outerwear,1
13146,22828,pants,1
13147,22832,pants,1
13148,22835,dress,1
13149,22837,shoe,1
13150,22840,pants,1
13151,22841,dress,1
13152,22842,dress,1
13153,22843,outerwear,1
13154,22845,dress,1
13155,22847,shoe,1
13156,22848,shoe,1
13157,22850,pants,1
13158,22851,pants,1
13159,22852,pants,1
13160,22853,dress,1
13161,22855,dress,1
13162,22860,pants,1
13163,22863,outerwear,1
13164,22866,outerwear,1
13165,22867,pants,1
13166,22868,pants,1
13167,22870,shoe,1
13168,22871,dress,1
13169,22873,shoe,1
13170,22876,dress,1
13171,22877,outerwear,1
13172,22878,pants,1
13173,22880,outerwear,1
13174,22881,dress,1
13175,22882,pants,1
13176,22883,pants,1
13177,22884,outerwear,1
13178,22885,pants,1
13179,22887,outerwear,1
13180,22888,dress,1
13181,22892,pants,1
13182,22894,dress,1
13183,22896,pants,1
13184,22899,pants,1
13185,22900,dress,1
13186,22901,outerwear,1
13187,22905,outerwear,1
13188,22906,outerwear,1
13189,22907,pants,1
13190,22909,outerwear,1
13191,22910,dress,1
13192,22912,dress,1
13193,22914,dress,1
13194,22916,dress,1
13195,22917,dress,1
13196,22918,dress,1
13197,22920,outerwear,1
13198,22923,pants,1
13199,22924,pants,1
13200,22926,shoe,1
13201,22928,shoe,1
13202,22929,outerwear,1
13203,22930,dress,1
13204,22933,outerwear,1
13205,22934,dress,1
13206,22935,dress,1
13207,22940,dress,1
13208,22943,outerwear,1
13209,22946,dress,1
13210,22950,pants,1
13211,22951,shoe,1
13212,22952,outerwear,1
13213,22953,shoe,1
13214,22954,dress,1
13215,22955,outerwear,1
13216,22956,pants,1
13217,22958,outerwear,1
13218,22959,pants,1
13219,22960,pants,1
13220,22961,outerwear,1
13221,22965,outerwear,1
13222,22966,dress,1
13223,22969,pants,1
13224,22970,outerwear,1
13225,22972,outerwear,1
13226,22973,outerwear,1
13227,22976,outerwear,1
13228,22977,pants,1
13229,22979,outerwear,1
13230,22980,shoe,1
13231,22981,dress,1
13232,22982,pants,1
13233,22983,dress,1
13234,22985,shoe,1
13235,22986,pants,1
13236,22991,shoe,1
13237,22992,shoe,1
13238,22993,dress,1
13239,22997,dress,1
13240,22999,pants,1
13241,23000,shoe,1
13242,23005,outerwear,1
13243,23007,outerwear,1
13244,23008,outerwear,1
13245,23009,shoe,1
13246,23010,dress,1
13247,23011,pants,1
13248,23012,dress,1
13249,23013,dress,1
13250,23015,dress,1
13251,23016,pants,1
13252,23017,dress,1
13253,23018,pants,1
13254,23019,pants,1
13255,23021,pants,1
13256,23022,dress,1
13257,23025,outerwear,1
13258,23026,pants,1
13259,23028,dress,1
13260,23029,pants,1
13261,23031,dress,1
13262,23033,outerwear,1
13263,23034,dress,1
13264,23036,pants,1
13265,23037,pants,1
13266,23039,pants,1
13267,23040,pants,1
13268,23041,outerwear,1
13269,23044,pants,1
13270,23045,outerwear,1
13271,23046,dress,1
13272,23047,shoe,1
13273,23050,outerwear,1
13274,23051,dress,1
13275,23054,pants,1
13276,23056,outerwear,1
13277,23057,pants,1
13278,23060,shoe,1
13279,23061,dress,1
13280,23062,outerwear,1
13281,23063,outerwear,1
13282,23064,outerwear,1
13283,23065,pants,1
13284,23066,dress,1
13285,23067,pants,1
13286,23068,outerwear,1
13287,23069,outerwear,1
13288,23073,dress,1
13289,23077,outerwear,1
13290,23078,pants,1
13291,23080,outerwear,1
13292,23081,dress,1
13293,23082,shoe,1
13294,23083,pants,1
13295,23089,dress,1
13296,23090,dress,1
13297,23091,shoe,1
13298,23093,dress,1
13299,23095,dress,1
13300,23101,shoe,1
13301,23102,shoe,1
13302,23103,outerwear,1
13303,23104,outerwear,1
13304,23106,shoe,1
13305,23108,outerwear,1
13306,23109,outerwear,1
13307,23111,dress,1
13308,23113,dress,1
13309,23116,pants,1
13310,23118,outerwear,1
13311,23120,shoe,1
13312,23121,pants,1
13313,23122,dress,1
13314,23125,pants,1
13315,23127,pants,1
13316,23128,pants,1
13317,23129,outerwear,1
13318,23130,dress,1
13319,23132,dress,1
13320,23133,dress,1
13321,23134,shoe,1
13322,23136,dress,1
13323,23137,dress,1
13324,23140,outerwear,1
13325,23141,outerwear,1
13326,23143,dress,1
13327,23145,dress,1
13328,23146,outerwear,1
13329,23147,outerwear,1
13330,23148,dress,1
13331,23153,outerwear,1
13332,23155,outerwear,1
13333,23158,pants,1
13334,23159,outerwear,1
13335,23160,outerwear,1
13336,23161,dress,1
13337,23162,shoe,1
13338,23164,pants,1
13339,23166,pants,1
13340,23168,dress,1
13341,23169,dress,1
13342,23171,outerwear,1
13343,23172,shoe,1
13344,23174,pants,1
13345,23175,outerwear,1
13346,23177,pants,1
13347,23178,pants,1
13348,23182,dress,1
13349,23183,shoe,1
13350,23184,dress,1
13351,23185,outerwear,1
13352,23186,outerwear,1
13353,23189,dress,1
13354,23191,outerwear,1
13355,23192,pants,1
13356,23193,outerwear,1
13357,23195,dress,1
13358,23196,dress,1
13359,23197,outerwear,1
13360,23205,dress,1
13361,23206,outerwear,1
13362,23207,dress,1
13363,23208,outerwear,1
13364,23209,outerwear,1
13365,23212,dress,1
13366,23214,outerwear,1
13367,23215,shoe,1
13368,23216,shoe,1
13369,23217,dress,1
13370,23219,dress,1
13371,23223,shoe,1
13372,23225,outerwear,1
13373,23226,shoe,1
13374,23233,outerwear,1
13375,23234,outerwear,1
13376,23235,pants,1
13377,23237,outerwear,1
13378,23241,outerwear,1
13379,23243,dress,1
13380,23248,dress,1
13381,23252,shoe,1
13382,23253,dress,1
13383,23254,outerwear,1
13384,23255,dress,1
13385,23256,pants,1
13386,23258,dress,1
13387,23265,shoe,1
13388,23266,pants,1
13389,23269,pants,1
13390,23272,pants,1
13391,23275,dress,1
13392,23276,dress,1
13393,23277,pants,1
13394,23278,pants,1
13395,23280,dress,1
13396,23281,shoe,1
13397,23283,pants,1
13398,23284,outerwear,1
13399,23285,dress,1
13400,23287,dress,1
13401,23289,pants,1
13402,23292,pants,1
13403,23293,pants,1
13404,23295,dress,1
13405,23296,dress,1
13406,23298,pants,1
13407,23300,shoe,1
13408,23302,shoe,1
13409,23307,outerwear,1
13410,23308,shoe,1
13411,23309,dress,1
13412,23310,pants,1
13413,23311,dress,1
13414,23312,pants,1
13415,23313,outerwear,1
13416,23314,dress,1
13417,23316,shoe,1
13418,23317,dress,1
13419,23318,outerwear,1
13420,23319,outerwear,1
13421,23320,dress,1
13422,23321,dress,1
13423,23324,dress,1
13424,23326,dress,1
13425,23330,shoe,1
13426,23331,outerwear,1
13427,23335,outerwear,1
13428,23336,pants,1
13429,23338,outerwear,1
13430,23339,outerwear,1
13431,23340,outerwear,1
13432,23341,shoe,1
13433,23344,dress,1
13434,23347,pants,1
13435,23348,dress,1
13436,23349,pants,1
13437,23350,outerwear,1
13438,23352,outerwear,1
13439,23359,dress,1
13440,23365,pants,1
13441,23367,pants,1
13442,23368,outerwear,1
13443,23369,pants,1
13444,23370,dress,1
13445,23372,outerwear,1
13446,23373,dress,1
13447,23374,pants,1
13448,23377,dress,1
13449,23380,outerwear,1
13450,23381,pants,1
13451,23383,outerwear,1
13452,23384,outerwear,1
13453,23385,dress,1
13454,23388,outerwear,1
13455,23389,dress,1
13456,23390,pants,1
13457,23391,shoe,1
13458,23394,outerwear,1
13459,23395,dress,1
13460,23396,outerwear,1
13461,23398,outerwear,1
13462,23400,pants,1
13463,23401,dress,1
13464,23403,pants,1
13465,23404,pants,1
13466,23407,dress,1
13467,23408,dress,1
13468,23409,dress,1
13469,23410,outerwear,1
13470,23411,pants,1
13471,23413,outerwear,1
13472,23414,dress,1
13473,23418,dress,1
13474,23419,outerwear,1
13475,23423,pants,1
13476,23424,dress,1
13477,23425,dress,1
13478,23430,pants,1
13479,23431,dress,1
13480,23433,shoe,1
13481,23436,dress,1
13482,23437,dress,1
13483,23438,pants,1
13484,23439,shoe,1
13485,23442,outerwear,1
13486,23445,pants,1
13487,23446,outerwear,1
13488,23447,dress,1
13489,23448,outerwear,1
13490,23451,outerwear,1
13491,23452,outerwear,1
13492,23454,outerwear,1
13493,23455,outerwear,1
13494,23456,dress,1
13495,23459,dress,1
13496,23460,dress,1
13497,23461,pants,1
13498,23462,shoe,1
13499,23470,pants,1
13500,23471,shoe,1
13501,23474,outerwear,1
13502,23475,outerwear,1
13503,23476,pants,1
13504,23478,pants,1
13505,23479,dress,1
13506,23480,shoe,1
13507,23482,dress,1
13508,23484,shoe,1
13509,23485,dress,1
13510,23488,pants,1
